,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
41173,0.000307677,60.0,0.0,0.351557533,12583.0,5.0,0.0,1.0,0.0,0.0,0
41174,0.37137586200000006,64.0,0.0,3107.0,0.0,6.0,0.0,1.0,0.0,0.0,0
41175,0.092976268,38.0,0.0,2554.0,0.0,5.0,0.0,1.0,0.0,1.0,0
41176,0.01895061,73.0,0.0,0.005703083,5610.0,6.0,0.0,0.0,0.0,0.0,0
41177,0.131525543,63.0,0.0,0.310775138,4166.0,5.0,0.0,1.0,0.0,0.0,0
41178,0.018462657,81.0,0.0,0.204842804,10241.0,11.0,0.0,0.0,0.0,0.0,0
41179,0.0,29.0,0.0,0.19326891,3000.0,3.0,0.0,0.0,0.0,0.0,0
41180,0.179621925,68.0,0.0,152.0,5400.0,3.0,0.0,0.0,0.0,0.0,0
41181,0.0,50.0,2.0,0.08398681699999999,8798.0,4.0,4.0,0.0,1.0,0.0,1
41182,0.410715105,31.0,0.0,0.179377321,3500.0,7.0,0.0,0.0,0.0,0.0,0
41183,0.015342841999999999,72.0,0.0,32.0,5400.0,6.0,0.0,0.0,0.0,0.0,0
41184,0.208507878,50.0,0.0,0.5111681260000001,6625.0,15.0,0.0,4.0,0.0,1.0,0
41185,0.29796127899999997,27.0,0.0,0.364727055,5000.0,22.0,0.0,0.0,0.0,0.0,0
41186,0.0,46.0,0.0,0.253968254,8000.0,18.0,0.0,2.0,0.0,2.0,0
41187,0.09377749099999999,57.0,0.0,0.06848971400000001,3985.0,8.0,0.0,0.0,0.0,0.0,0
41188,0.064897831,61.0,0.0,0.34856121,6150.0,23.0,0.0,1.0,0.0,0.0,0
41189,0.310710637,38.0,0.0,0.277337559,8833.0,6.0,0.0,1.0,0.0,1.0,0
41190,0.192343147,71.0,0.0,0.342015079,1458.0,12.0,0.0,0.0,0.0,0.0,0
41191,0.08879369,64.0,0.0,0.029729369,7500.0,8.0,0.0,0.0,0.0,0.0,0
41192,0.279554504,57.0,0.0,0.658669226,3125.0,12.0,0.0,1.0,0.0,0.0,0
41193,0.736502785,72.0,2.0,1.3554111469999999,4000.0,14.0,0.0,1.0,0.0,0.0,0
41194,0.54708438,69.0,0.0,0.43892829,3806.0,12.0,0.0,1.0,0.0,0.0,0
41195,0.24760468100000002,64.0,0.0,0.599707816,6844.0,8.0,0.0,3.0,0.0,1.0,0
41196,0.7073561740000001,35.0,2.0,0.614307932,4500.0,20.0,0.0,1.0,0.0,2.0,1
41197,0.282262264,68.0,3.0,1.582768635,1032.0,8.0,0.0,1.0,0.0,0.0,0
41198,1.006897462,56.0,0.0,0.53516596,6838.0,5.0,3.0,2.0,0.0,2.0,0
41199,0.145173873,73.0,0.0,0.276208944,8250.0,5.0,0.0,2.0,0.0,1.0,0
41200,0.408659459,73.0,0.0,0.505209978,6333.0,11.0,0.0,3.0,0.0,0.0,0
41201,0.065089125,74.0,0.0,0.144088245,2900.0,4.0,0.0,0.0,0.0,1.0,0
41202,0.040596348,35.0,0.0,1248.0,5400.0,5.0,0.0,2.0,0.0,0.0,0
41203,0.000122447,54.0,0.0,690.0,5400.0,11.0,0.0,1.0,0.0,0.0,0
41204,0.111324779,80.0,0.0,0.10989660300000001,3384.0,7.0,0.0,0.0,0.0,0.0,0
41205,0.406576316,54.0,2.0,0.661658031,3859.0,7.0,1.0,1.0,0.0,2.0,1
41206,0.078092048,41.0,0.0,0.320135973,5000.0,16.0,0.0,1.0,0.0,2.0,0
41207,0.039115173999999996,68.0,0.0,0.012034808000000001,5400.0,9.0,0.0,0.0,0.0,0.0,0
41208,0.724403927,53.0,1.0,0.017211371,5170.0,6.0,2.0,0.0,0.0,1.0,0
41209,0.422691649,37.0,0.0,0.286444101,8416.0,9.0,0.0,2.0,0.0,1.0,0
41210,0.140694187,33.0,0.0,0.224355129,5000.0,6.0,0.0,1.0,0.0,0.0,0
41211,0.001161686,50.0,0.0,0.109041154,9500.0,8.0,0.0,1.0,0.0,2.0,0
41212,8.09e-05,79.0,0.0,13.0,5400.0,6.0,0.0,0.0,0.0,0.0,0
41213,0.9999998999999999,46.0,0.0,0.038143923999999996,5085.0,1.0,2.0,0.0,0.0,3.0,1
41214,0.15359763699999998,40.0,0.0,973.0,5400.0,5.0,0.0,1.0,0.0,2.0,0
41215,0.9600043709999999,74.0,3.0,0.188918975,4800.0,8.0,0.0,0.0,0.0,0.0,0
41216,0.002262153,69.0,0.0,0.00079968,2500.0,7.0,0.0,0.0,0.0,0.0,0
41217,0.776100382,45.0,2.0,1876.0,5400.0,10.0,0.0,1.0,2.0,2.0,1
41218,0.47845734,61.0,0.0,0.235197867,16500.0,8.0,0.0,1.0,0.0,0.0,0
41219,0.09284089,50.0,0.0,1.438561439,1000.0,20.0,0.0,1.0,0.0,3.0,0
41220,1.0653899759999998,33.0,0.0,0.156691901,7000.0,5.0,0.0,0.0,0.0,0.0,0
41221,0.020939294,61.0,0.0,0.0038581659999999997,5442.0,4.0,0.0,0.0,0.0,0.0,0
41222,0.207579099,53.0,0.0,0.39708823299999996,12500.0,9.0,0.0,3.0,0.0,2.0,0
41223,0.036996273999999996,46.0,0.0,3694.0,5400.0,11.0,0.0,2.0,0.0,2.0,0
41224,0.017444576,48.0,0.0,0.298833436,11400.0,12.0,0.0,2.0,0.0,1.0,0
41225,0.057982367,67.0,0.0,103.0,5400.0,9.0,0.0,0.0,0.0,0.0,0
41226,0.27186555100000004,78.0,0.0,0.313422264,8470.0,9.0,0.0,2.0,0.0,0.0,0
41227,0.083322224,44.0,1.0,0.249968754,8000.0,5.0,0.0,2.0,0.0,2.0,0
41228,0.7044746759999999,31.0,1.0,0.42087729,1800.0,11.0,0.0,0.0,5.0,0.0,0
41229,0.9999998999999999,54.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,1
41230,0.240029861,63.0,0.0,0.39406378299999995,3166.0,12.0,0.0,1.0,0.0,0.0,0
41231,0.020956143,61.0,0.0,19.0,5400.0,10.0,0.0,0.0,0.0,0.0,0
41232,0.479765226,30.0,0.0,0.155601128,3900.0,9.0,0.0,0.0,0.0,0.0,0
41233,0.0,37.0,0.0,0.0,15500.0,1.0,0.0,0.0,0.0,2.0,0
41234,0.288780066,66.0,0.0,931.0,5400.0,8.0,0.0,0.0,0.0,0.0,0
41235,7.63e-05,42.0,0.0,0.235003529,7084.0,9.0,0.0,1.0,0.0,2.0,0
41236,0.008010785999999999,86.0,0.0,0.24530607699999998,9000.0,16.0,0.0,1.0,0.0,0.0,0
41237,0.023835683,32.0,0.0,0.366175801,6586.0,9.0,0.0,1.0,0.0,3.0,0
41238,0.144285238,28.0,0.0,0.262476008,2083.0,3.0,0.0,0.0,0.0,1.0,0
41239,0.21946689,41.0,0.0,0.469306139,5000.0,9.0,0.0,2.0,0.0,2.0,0
41240,0.16459177,38.0,0.0,0.20614350899999997,4166.0,6.0,0.0,1.0,0.0,0.0,0
41241,0.22410948100000003,53.0,0.0,0.330125,7999.0,15.0,0.0,2.0,0.0,2.0,0
41242,0.225414504,67.0,0.0,0.586520947,2195.0,8.0,0.0,0.0,0.0,0.0,0
41243,0.271551178,51.0,1.0,0.582356149,7333.0,16.0,0.0,2.0,0.0,0.0,0
41244,0.151995435,50.0,0.0,0.263338177,9633.0,18.0,0.0,2.0,0.0,3.0,0
41245,0.035824041,56.0,0.0,0.45250521899999996,11495.0,8.0,0.0,2.0,0.0,0.0,0
41246,0.044157327999999996,64.0,0.0,0.865737593,2941.0,8.0,0.0,2.0,0.0,0.0,0
41247,0.11861204199999999,68.0,0.0,1802.0,5400.0,8.0,0.0,2.0,0.0,0.0,0
41248,0.110412798,56.0,1.0,0.299017573,7226.0,12.0,0.0,1.0,0.0,0.0,0
41249,0.021710629,44.0,0.0,0.212718546,5833.0,8.0,0.0,1.0,0.0,1.0,0
41250,0.139459004,82.0,0.0,0.11196267900000001,3000.0,4.0,0.0,0.0,0.0,1.0,0
41251,0.042004953,72.0,0.0,0.100071994,6944.0,8.0,0.0,0.0,0.0,0.0,1
41252,0.010332471999999999,33.0,0.0,0.129702003,16375.0,4.0,0.0,1.0,0.0,0.0,0
41253,0.054573405,42.0,1.0,0.705658868,5000.0,8.0,1.0,4.0,0.0,2.0,0
41254,0.012455368,68.0,0.0,0.006304656999999999,4916.0,9.0,0.0,0.0,0.0,1.0,0
41255,0.0,50.0,0.0,0.112699122,6716.0,5.0,0.0,0.0,0.0,1.0,0
41256,0.025424869,55.0,2.0,0.521949078,6833.0,11.0,0.0,4.0,0.0,0.0,0
41257,0.031634853,51.0,0.0,0.471411435,2500.0,7.0,0.0,2.0,0.0,1.0,0
41258,0.054850447999999996,41.0,0.0,1839.0,0.0,10.0,0.0,1.0,0.0,2.0,0
41259,0.005176030999999999,81.0,0.0,0.050471384,10500.0,12.0,0.0,0.0,0.0,0.0,0
41260,0.005114146,75.0,0.0,0.00088879,9000.0,10.0,0.0,0.0,0.0,1.0,0
41261,0.108480265,58.0,0.0,0.39859320000000004,2558.0,6.0,0.0,1.0,0.0,0.0,0
41262,0.778719498,81.0,0.0,0.53801306,4287.0,11.0,0.0,2.0,0.0,0.0,1
41263,0.148962604,37.0,0.0,0.587686912,10833.0,16.0,0.0,3.0,0.0,2.0,0
41264,0.0,29.0,0.0,0.595292505,4375.0,9.0,0.0,2.0,0.0,0.0,0
41265,0.9999998999999999,45.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0
41266,0.956252187,36.0,0.0,0.206163522,7949.0,8.0,0.0,0.0,0.0,2.0,0
41267,0.33771755200000003,54.0,0.0,1957.0,5400.0,15.0,0.0,1.0,1.0,0.0,1
41268,0.24552023399999998,57.0,0.0,1.236372646,2017.0,14.0,0.0,2.0,0.0,0.0,0
41269,0.020650668,72.0,0.0,433.0,5400.0,22.0,0.0,0.0,0.0,1.0,0
41270,0.956993688,50.0,1.0,0.072833284,10118.0,6.0,0.0,0.0,0.0,2.0,0
41271,0.004102512,74.0,1.0,2740.0,5400.0,12.0,0.0,1.0,0.0,0.0,0
41272,0.012349691000000001,77.0,0.0,0.002153515,6500.0,1.0,0.0,0.0,0.0,0.0,0
41273,0.936319945,50.0,0.0,2280.0,5400.0,8.0,0.0,1.0,0.0,0.0,1
41274,0.013013806999999999,41.0,0.0,0.5443371379999999,3416.0,5.0,0.0,2.0,0.0,0.0,0
41275,0.012041033000000001,60.0,0.0,0.20649796899999998,3200.0,8.0,0.0,0.0,0.0,0.0,0
41276,0.12435255099999999,70.0,0.0,0.071171531,2500.0,6.0,0.0,0.0,0.0,0.0,0
41277,0.002038383,40.0,0.0,1477.0,0.0,7.0,0.0,2.0,0.0,2.0,0
41278,0.12635215,41.0,0.0,0.10074711300000001,4416.0,5.0,0.0,0.0,0.0,1.0,0
41279,0.9999998999999999,89.0,0.0,0.0,6000.0,2.0,0.0,0.0,0.0,0.0,0
41280,0.331091545,51.0,0.0,0.259365757,12171.0,8.0,0.0,2.0,0.0,3.0,0
41281,0.35318298,56.0,0.0,0.529694061,5000.0,5.0,0.0,1.0,0.0,0.0,0
41282,0.185776563,68.0,0.0,0.189451187,13100.0,16.0,0.0,2.0,0.0,1.0,0
41283,0.029496502,45.0,0.0,2758.0,5400.0,8.0,0.0,2.0,0.0,0.0,0
41284,0.058900582,70.0,0.0,0.077785522,33000.0,8.0,0.0,1.0,0.0,0.0,0
41285,0.00045254800000000005,51.0,0.0,76.0,5400.0,8.0,0.0,0.0,0.0,0.0,0
41286,0.217592747,68.0,0.0,0.091532396,2916.0,5.0,0.0,0.0,0.0,0.0,0
41287,0.02889087,56.0,0.0,0.8565717140000001,2000.0,8.0,0.0,1.0,0.0,1.0,0
41288,0.0,61.0,0.0,796.0,5400.0,7.0,0.0,1.0,0.0,0.0,0
41289,0.309242703,60.0,0.0,0.716862865,6540.0,10.0,0.0,2.0,0.0,0.0,0
41290,0.0,53.0,0.0,0.0,4442.0,5.0,1.0,0.0,2.0,0.0,0
41291,0.06022187,54.0,0.0,0.354202544,18000.0,12.0,0.0,4.0,0.0,1.0,0
41292,0.015479351,72.0,1.0,1343.0,0.0,9.0,0.0,1.0,0.0,0.0,0
41293,0.0,61.0,0.0,1245.0,5400.0,3.0,0.0,1.0,0.0,0.0,0
41294,0.034304817,72.0,0.0,0.068641618,6919.0,12.0,0.0,0.0,0.0,0.0,0
41295,0.34972643200000003,46.0,0.0,915.0,5400.0,7.0,0.0,1.0,0.0,0.0,0
41296,0.442772413,40.0,0.0,0.087844594,7000.0,5.0,0.0,0.0,0.0,3.0,0
41297,0.766946087,45.0,0.0,0.058761249,17000.0,6.0,0.0,0.0,0.0,3.0,0
41298,1.0408754,56.0,0.0,0.44183078,5483.0,13.0,0.0,1.0,0.0,0.0,0
41299,0.576936995,75.0,0.0,0.5228439429999999,3895.0,8.0,0.0,0.0,0.0,0.0,0
41300,0.195704966,72.0,0.0,0.00066521,5400.0,3.0,0.0,0.0,0.0,0.0,0
41301,0.409571701,44.0,0.0,0.13379073800000002,4080.0,7.0,0.0,0.0,0.0,1.0,0
41302,0.054476709000000005,50.0,0.0,2615.0,5400.0,7.0,0.0,1.0,0.0,2.0,0
41303,0.01574757,84.0,0.0,0.05607241599999999,3976.0,5.0,0.0,1.0,0.0,0.0,0
41304,0.212981321,42.0,1.0,0.357778638,5167.0,10.0,0.0,1.0,0.0,0.0,0
41305,0.04351913,60.0,0.0,0.24065698600000002,4200.0,6.0,0.0,1.0,0.0,0.0,0
41306,0.0042174,47.0,0.0,0.40801042,3070.0,6.0,0.0,1.0,0.0,2.0,0
41307,0.9999998999999999,54.0,0.0,0.136807818,3683.0,1.0,0.0,0.0,0.0,0.0,0
41308,0.09420746199999999,62.0,0.0,0.093453273,2000.0,5.0,0.0,0.0,0.0,0.0,0
41309,0.9659094779999999,51.0,0.0,0.488609422,9700.0,18.0,0.0,0.0,0.0,2.0,0
41310,0.365431976,48.0,0.0,0.707642839,4042.0,13.0,0.0,1.0,0.0,0.0,0
41311,0.293364739,46.0,0.0,0.367346939,9750.0,8.0,0.0,1.0,0.0,1.0,0
41312,0.319299601,31.0,0.0,0.487132013,5400.0,9.0,0.0,2.0,0.0,0.0,0
41313,0.893501413,30.0,0.0,0.280378748,1900.0,4.0,0.0,0.0,0.0,0.0,0
41314,1.015796841,40.0,0.0,0.187272338,4666.0,2.0,0.0,1.0,0.0,0.0,0
41315,1.4342629480000002,41.0,1.0,429.0,5400.0,2.0,0.0,0.0,0.0,0.0,0
41316,0.86448271,44.0,1.0,0.43225084,6250.0,7.0,0.0,1.0,0.0,2.0,0
41317,0.158750797,46.0,0.0,0.14993879999999998,6535.0,16.0,0.0,0.0,0.0,1.0,0
41318,0.481774384,35.0,0.0,0.546726637,2000.0,9.0,0.0,2.0,0.0,0.0,0
41319,0.87595532,31.0,2.0,501.0,5400.0,2.0,0.0,0.0,0.0,0.0,0
41320,0.0,44.0,0.0,8.332667333,1000.0,16.0,0.0,3.0,0.0,3.0,0
41321,0.491693301,37.0,2.0,1.55393586,2400.0,12.0,0.0,2.0,0.0,2.0,0
41322,0.016057506000000003,56.0,0.0,16.0,5400.0,2.0,0.0,0.0,0.0,0.0,0
41323,0.7021985340000001,38.0,1.0,0.6903158979999999,1930.0,10.0,0.0,1.0,0.0,2.0,1
41324,0.022078234,27.0,0.0,0.001166472,6000.0,4.0,0.0,0.0,0.0,0.0,0
41325,0.037456089,69.0,0.0,1000.0,5400.0,15.0,0.0,1.0,0.0,0.0,0
41326,1.00532978,25.0,1.0,0.121491734,2600.0,6.0,0.0,0.0,0.0,0.0,1
41327,0.00663741,40.0,0.0,0.281071893,10000.0,15.0,0.0,2.0,0.0,2.0,0
41328,0.130056015,59.0,0.0,1858.0,5400.0,8.0,0.0,1.0,0.0,0.0,0
41329,0.368510334,41.0,0.0,0.098760496,2500.0,5.0,0.0,0.0,0.0,1.0,0
41330,0.320599996,56.0,0.0,0.260669262,28000.0,8.0,0.0,2.0,0.0,2.0,0
41331,0.006271495,63.0,3.0,1931.0,0.0,13.0,0.0,1.0,0.0,0.0,0
41332,0.6278580979999999,54.0,0.0,0.16447531599999998,4030.0,6.0,0.0,0.0,0.0,1.0,1
41333,0.267543433,59.0,0.0,0.239276072,10000.0,9.0,0.0,2.0,0.0,1.0,0
41334,0.982502573,40.0,0.0,0.44071146200000005,3541.0,6.0,0.0,1.0,0.0,0.0,1
41335,0.842196783,58.0,3.0,2612.0,5400.0,14.0,1.0,2.0,1.0,0.0,0
41336,0.088051434,45.0,0.0,0.312464493,8800.0,9.0,1.0,2.0,0.0,0.0,0
41337,0.056388722,45.0,0.0,0.18692598600000002,1850.0,2.0,0.0,0.0,0.0,1.0,0
41338,0.847315706,57.0,2.0,1.780917192,4600.0,8.0,0.0,3.0,0.0,0.0,0
41339,0.301493942,53.0,0.0,0.010398614,7500.0,5.0,0.0,0.0,0.0,2.0,0
41340,0.227718263,42.0,0.0,0.10891881099999999,7500.0,5.0,0.0,0.0,0.0,0.0,0
41341,0.036474087999999995,60.0,0.0,0.30549869399999996,28333.0,12.0,0.0,2.0,0.0,1.0,0
41342,0.072650522,63.0,0.0,1.86701728,1330.0,7.0,0.0,1.0,0.0,3.0,0
41343,0.914777579,31.0,0.0,1.203312192,2837.0,11.0,0.0,2.0,0.0,0.0,0
41344,0.018638371,89.0,0.0,20.0,5400.0,5.0,0.0,0.0,0.0,0.0,0
41345,0.070502037,35.0,0.0,0.2465993,5145.0,5.0,0.0,2.0,0.0,0.0,0
41346,0.18354542100000001,48.0,0.0,0.30742758800000003,6973.0,9.0,0.0,1.0,0.0,0.0,0
41347,0.031105058999999997,72.0,0.0,0.191965097,5500.0,6.0,0.0,1.0,0.0,0.0,0
41348,0.017332756,65.0,0.0,0.393842463,2500.0,4.0,0.0,2.0,0.0,0.0,0
41349,0.20475348100000001,32.0,0.0,0.015796841000000002,5000.0,3.0,0.0,0.0,0.0,3.0,0
41350,0.077275631,65.0,0.0,0.015657423,5300.0,4.0,0.0,0.0,0.0,0.0,0
41351,0.473856554,40.0,0.0,0.543474754,6198.0,10.0,0.0,3.0,0.0,0.0,0
41352,0.9999998999999999,40.0,0.0,0.237924587,6417.0,2.0,0.0,1.0,0.0,1.0,0
41353,0.7112377190000001,40.0,2.0,0.57706049,8116.0,9.0,1.0,2.0,0.0,1.0,1
41354,0.034855483,40.0,0.0,0.156421181,11500.0,9.0,0.0,1.0,0.0,3.0,0
41355,0.009998611,44.0,0.0,787.0,5400.0,10.0,0.0,0.0,0.0,2.0,0
41356,0.227457208,72.0,0.0,0.042985670999999996,3000.0,6.0,0.0,1.0,0.0,0.0,0
41357,0.032970366,53.0,0.0,0.5604362310000001,3300.0,15.0,0.0,2.0,0.0,0.0,0
41358,0.496073356,67.0,0.0,0.666666667,3800.0,12.0,0.0,1.0,0.0,0.0,0
41359,0.9999998999999999,30.0,0.0,0.46877602,1200.0,1.0,3.0,0.0,0.0,0.0,1
41360,0.000624984,64.0,0.0,0.0,4100.0,1.0,0.0,0.0,0.0,0.0,0
41361,1.0019960079999999,31.0,0.0,0.003599712,4166.0,4.0,0.0,0.0,0.0,0.0,0
41362,0.409565489,51.0,0.0,0.420381635,12000.0,22.0,0.0,1.0,0.0,0.0,0
41363,0.707967283,24.0,0.0,0.46553446600000004,1000.0,3.0,0.0,0.0,0.0,2.0,0
41364,0.08310992,75.0,0.0,0.15100316800000002,1893.0,3.0,0.0,0.0,0.0,0.0,0
41365,0.010216435,51.0,0.0,0.383434396,7750.0,10.0,0.0,1.0,0.0,2.0,0
41366,0.194661948,53.0,0.0,0.439638572,6750.0,15.0,1.0,1.0,0.0,0.0,0
41367,0.094938835,56.0,1.0,2255.0,5400.0,6.0,0.0,2.0,0.0,0.0,0
41368,0.575684863,64.0,0.0,0.8468930170000001,1560.0,5.0,0.0,1.0,0.0,1.0,0
41369,0.73766788,57.0,0.0,0.40374543700000004,6300.0,10.0,0.0,1.0,0.0,0.0,0
41370,0.045175922,82.0,0.0,0.21556031399999998,1400.0,13.0,0.0,0.0,0.0,0.0,0
41371,0.9999998999999999,36.0,0.0,0.17709225899999997,3500.0,1.0,0.0,0.0,0.0,2.0,0
41372,0.006203153,38.0,0.0,0.320334958,8000.0,19.0,0.0,1.0,0.0,1.0,0
41373,0.333796737,41.0,0.0,0.272086396,6666.0,8.0,0.0,0.0,0.0,0.0,0
41374,0.313510726,43.0,0.0,0.121652602,20500.0,9.0,0.0,0.0,0.0,2.0,0
41375,0.10604970400000001,67.0,0.0,0.182302212,13334.0,17.0,0.0,2.0,0.0,0.0,0
41376,0.2593335,50.0,0.0,0.557207964,4168.0,9.0,0.0,2.0,0.0,1.0,0
41377,0.9999998999999999,44.0,0.0,0.514308746,2480.0,7.0,0.0,1.0,0.0,0.0,0
41378,0.892366898,41.0,0.0,2078.5,1.0,5.0,0.0,2.0,0.0,2.0,0
41379,0.002042379,61.0,0.0,0.607285651,2250.0,7.0,0.0,1.0,0.0,0.0,0
41380,0.038772514,59.0,0.0,0.269513121,11850.0,10.0,0.0,2.0,0.0,0.0,0
41381,0.001070304,48.0,0.0,3295.0,5400.0,4.0,0.0,1.0,0.0,0.0,0
41382,0.00755918,79.0,0.0,0.063099581,7400.0,6.0,0.0,0.0,0.0,1.0,0
41383,0.006644946999999999,58.0,0.0,530.0,5400.0,7.0,0.0,1.0,0.0,0.0,0
41384,0.237691929,43.0,0.0,0.160210426,4181.0,6.0,2.0,0.0,1.0,1.0,0
41385,0.041820289,58.0,0.0,3846.0,5400.0,15.0,0.0,2.0,0.0,0.0,0
41386,0.055226952999999995,40.0,1.0,0.136839682,8688.0,7.0,0.0,2.0,0.0,1.0,0
41387,0.003879282,71.0,0.0,2174.0,5400.0,20.0,0.0,2.0,0.0,0.0,0
41388,0.440603288,22.0,0.0,0.08172043,929.0,4.0,0.0,0.0,0.0,0.0,0
41389,0.155084492,35.0,0.0,0.257376466,5625.0,6.0,0.0,2.0,0.0,0.0,0
41390,0.001795409,64.0,0.0,0.127702124,10500.0,18.0,0.0,1.0,0.0,0.0,0
41391,0.660601391,32.0,0.0,0.420614139,4200.0,13.0,0.0,0.0,0.0,1.0,0
41392,0.039133864,78.0,0.0,45.0,5400.0,6.0,0.0,0.0,0.0,0.0,0
41393,0.084295753,56.0,0.0,0.473714054,12344.0,8.0,0.0,3.0,0.0,2.0,0
41394,0.017627416,72.0,0.0,0.00559888,5000.0,3.0,0.0,0.0,0.0,0.0,0
41395,0.01776038,53.0,0.0,0.142763589,4580.0,7.0,0.0,1.0,0.0,0.0,0
41396,0.407027465,57.0,0.0,3174.0,5400.0,8.0,0.0,1.0,0.0,0.0,0
41397,0.013383500000000001,33.0,0.0,0.437120292,6583.0,5.0,0.0,2.0,0.0,1.0,0
41398,1.0581689429999999,44.0,5.0,0.30550250100000004,10994.0,10.0,1.0,1.0,0.0,2.0,0
41399,0.00139447,31.0,1.0,0.106322385,15800.0,12.0,0.0,1.0,0.0,1.0,0
41400,0.148173089,41.0,0.0,0.11700913199999999,14015.0,8.0,0.0,2.0,0.0,1.0,0
41401,0.015073165,50.0,0.0,1462.0,5400.0,9.0,0.0,1.0,0.0,0.0,0
41402,0.9343065690000001,50.0,0.0,0.44617032700000003,5600.0,12.0,0.0,1.0,0.0,2.0,0
41403,0.0,65.0,0.0,8e-05,12500.0,9.0,0.0,0.0,0.0,0.0,0
41404,0.0,50.0,1.0,0.32016893,17521.0,9.0,0.0,2.0,0.0,3.0,0
41405,0.418055457,62.0,3.0,0.758839307,4100.0,11.0,0.0,3.0,0.0,0.0,0
41406,0.168114385,60.0,0.0,0.041989503,4000.0,4.0,0.0,0.0,0.0,0.0,0
41407,0.9999998999999999,47.0,0.0,0.24798178399999998,4830.0,3.0,0.0,1.0,0.0,1.0,0
41408,0.002074948,80.0,0.0,0.00159936,2500.0,9.0,0.0,0.0,0.0,0.0,0
41409,0.9025487259999999,40.0,0.0,0.366422385,1500.0,5.0,0.0,0.0,1.0,1.0,1
41410,0.374581271,43.0,0.0,0.337053769,11288.0,6.0,0.0,2.0,0.0,2.0,0
41411,0.043089395999999995,51.0,0.0,0.11401628800000001,2332.0,9.0,0.0,0.0,0.0,0.0,0
41412,0.10120987699999999,46.0,0.0,0.7688645559999999,4200.0,12.0,0.0,2.0,0.0,2.0,0
41413,0.48343702200000005,64.0,2.0,0.302635565,3300.0,9.0,0.0,0.0,0.0,1.0,1
41414,0.029328085,62.0,0.0,0.293610643,5336.0,13.0,0.0,2.0,0.0,0.0,0
41415,0.995311501,43.0,1.0,0.77674558,3336.0,17.0,0.0,2.0,1.0,1.0,1
41416,0.017334044,44.0,0.0,0.843961691,4280.0,12.0,0.0,2.0,0.0,1.0,0
41417,0.00818067,64.0,0.0,0.121234846,8000.0,18.0,0.0,1.0,0.0,0.0,0
41418,0.004328649,60.0,1.0,0.103979204,5000.0,5.0,0.0,1.0,0.0,0.0,0
41419,0.294758006,75.0,0.0,0.440079989,7000.0,11.0,0.0,1.0,0.0,0.0,0
41420,0.145568815,33.0,0.0,0.137113169,4426.0,3.0,0.0,0.0,0.0,0.0,0
41421,0.7577289970000001,31.0,3.0,0.056063559000000006,6670.0,6.0,0.0,1.0,0.0,0.0,0
41422,0.050797097,34.0,0.0,0.41167434700000005,7811.0,14.0,0.0,2.0,0.0,2.0,0
41423,0.012328297,72.0,0.0,0.111445783,3651.0,8.0,0.0,1.0,0.0,0.0,0
41424,0.017913561,77.0,0.0,0.014084507,2200.0,8.0,0.0,0.0,0.0,0.0,0
41425,0.124875014,26.0,1.0,1.293877551,734.0,4.0,0.0,0.0,0.0,0.0,0
41426,1.031548545,56.0,1.0,0.185564917,9850.0,5.0,3.0,0.0,1.0,1.0,1
41427,0.9724513770000001,66.0,1.0,0.9584360690000001,2838.0,6.0,0.0,2.0,0.0,1.0,0
41428,0.741358524,67.0,0.0,0.45695643,9501.0,20.0,0.0,1.0,0.0,0.0,0
41429,0.900097635,47.0,0.0,0.301479751,12839.0,17.0,0.0,2.0,0.0,1.0,0
41430,0.94442963,55.0,0.0,0.313821477,9600.0,16.0,0.0,1.0,0.0,3.0,0
41431,0.00879824,28.0,0.0,0.3288493,5500.0,8.0,0.0,2.0,0.0,0.0,0
41432,0.16451559699999999,55.0,1.0,0.064498704,9255.0,8.0,0.0,0.0,1.0,0.0,0
41433,0.8780812790000001,33.0,0.0,0.320565149,3184.0,7.0,0.0,0.0,0.0,4.0,0
41434,0.042525495,77.0,0.0,0.048983672,3000.0,11.0,0.0,0.0,0.0,0.0,0
41435,0.9999998999999999,63.0,0.0,0.865151515,1979.0,5.0,0.0,1.0,0.0,0.0,0
41436,0.217556489,82.0,0.0,0.104074402,4515.0,6.0,0.0,0.0,0.0,0.0,0
41437,0.9999998999999999,80.0,0.0,0.0,5400.0,2.0,0.0,0.0,0.0,0.0,0
41438,0.268224635,56.0,0.0,2727.0,5400.0,6.0,0.0,2.0,0.0,0.0,0
41439,0.7505385609999999,39.0,1.0,0.287632105,3500.0,13.0,0.0,0.0,0.0,0.0,1
41440,0.028901264,59.0,0.0,2117.0,5400.0,6.0,0.0,1.0,0.0,0.0,0
41441,0.0,55.0,0.0,0.349304225,12000.0,7.0,0.0,1.0,0.0,3.0,0
41442,0.667907711,59.0,1.0,0.414101909,45000.0,17.0,0.0,4.0,0.0,3.0,0
41443,1.00999001,25.0,0.0,0.077012384,2583.0,2.0,0.0,0.0,0.0,0.0,0
41444,0.268105073,58.0,0.0,0.732238486,2800.0,12.0,0.0,2.0,0.0,0.0,0
